Purpose,EntryPeriod,ReturnPeriod,Percent
5,2,9,0
5,3,9,0
5,4,9,0
5,5,9,0
5,6,9,0
5,7,9,0
5,8,9,0
5,9,9,0
5,10,9,0
5,11,9,0
5,12,9,0
5,13,9,0
5,14,9,0
5,15,9,0
5,16,9,0
5,17,9,0
5,18,9,0
5,19,9,0
5,20,9,0
5,21,9,0
5,22,9,0
5,23,9,0
5,24,9,0
5,25,9,0
5,26,9,0
5,27,9,0
5,28,9,0
5,29,9,0
5,30,9,0
5,31,9,0
5,32,9,0
5,33,9,0
5,34,9,0
5,35,9,0
5,36,9,0
5,37,9,0
5,38,9,0
5,39,9,0
5,40,9,0
5,1,10,0
5,2,10,0
5,3,10,0
5,4,10,0
5,5,10,0
5,6,10,0
5,7,10,0
5,8,10,0
5,9,10,0
5,10,10,0
5,11,10,0
5,12,10,0
5,13,10,0
5,14,10,0
5,15,10,0
5,16,10,0
5,17,10,0
5,18,10,0
5,19,10,0
5,20,10,0
5,21,10,0
5,22,10,0
5,23,10,0
5,24,10,0
5,25,10,0
5,26,10,0
5,27,10,0
5,28,10,0
5,29,10,0
5,30,10,0
5,31,10,0
5,32,10,0
5,33,10,0
5,34,10,0
5,35,10,0
5,36,10,0
5,37,10,0
5,38,10,0
5,39,10,0
5,40,10,0
5,1,11,0
5,2,11,0
5,3,11,0
5,4,11,0
5,5,11,0
5,6,11,0
5,7,11,0
5,8,11,0
5,9,11,0
5,10,11,0
5,11,11,0
5,12,11,0
5,13,11,0
5,14,11,0
5,15,11,0
5,16,11,0
5,17,11,0
5,18,11,0
5,19,11,0
5,20,11,0
5,21,11,0
5,22,11,0
5,23,11,0
5,24,11,0
5,25,11,0
5,26,11,0
5,27,11,0
5,28,11,0
5,29,11,0
5,30,11,0
5,31,11,0
5,32,11,0
5,33,11,0
5,34,11,0
5,35,11,0
5,36,11,0
5,37,11,0
5,38,11,0
5,39,11,0
5,40,11,0
5,1,12,0
5,2,12,0
5,3,12,0
5,4,12,0
5,5,12,0
5,6,12,0
5,7,12,0
5,8,12,0
5,9,12,0
5,10,12,0
5,11,12,0
5,12,12,0
5,13,12,0
5,14,12,0
5,15,12,0
5,16,12,0
5,17,12,0
5,18,12,0
5,19,12,0
5,20,12,0
5,21,12,0
5,22,12,0
5,23,12,0
5,24,12,0
5,25,12,0
5,26,12,0
5,27,12,0
5,28,12,0
5,29,12,0
5,30,12,0
5,31,12,0
5,32,12,0
5,33,12,0
5,34,12,0
5,35,12,0
5,36,12,0
5,37,12,0
5,38,12,0
5,39,12,0
5,40,12,0
5,1,13,0
5,2,13,0
5,3,13,0
5,4,13,0
5,5,13,0
5,6,13,0
5,7,13,0
5,8,13,0
5,9,13,0
5,10,13,0
5,11,13,0
5,12,13,0
5,13,13,0
5,14,13,0
5,15,13,0
5,16,13,0
5,17,13,0
5,18,13,0
5,19,13,0
5,20,13,0
5,21,13,0
5,22,13,0
5,23,13,0
5,24,13,0
5,25,13,0
5,26,13,0
5,27,13,0
5,28,13,0
5,29,13,0
5,30,13,0
5,31,13,0
5,32,13,0
5,33,13,0
5,34,13,0
5,35,13,0
5,36,13,0
5,37,13,0
5,38,13,0
5,39,13,0
5,40,13,0
5,1,14,0
5,2,14,0
5,3,14,0
5,4,14,0
5,5,14,0
5,6,14,0
5,7,14,0
5,8,14,0
5,9,14,0
5,10,14,0
5,11,14,0
5,12,14,0
5,13,14,0
5,14,14,0
5,15,14,0
5,16,14,0
5,17,14,0
5,18,14,0
5,19,14,0
5,20,14,0
5,21,14,0
5,22,14,0
5,23,14,0
5,24,14,0
5,25,14,0
5,26,14,0
5,27,14,0
5,28,14,0
5,29,14,0
5,30,14,0
5,31,14,0
5,32,14,0
5,33,14,0
5,34,14,0
5,35,14,0
5,36,14,0
5,37,14,0
5,38,14,0
5,39,14,0
5,40,14,0
5,1,15,0
5,2,15,0
5,3,15,0
5,4,15,0
5,5,15,0
5,6,15,0
5,7,15,0
5,8,15,0
5,9,15,0
5,10,15,0
5,11,15,0
5,12,15,0
5,13,15,0
5,14,15,0
5,15,15,0
5,16,15,0
5,17,15,0
5,18,15,0
5,19,15,0
5,20,15,0
5,21,15,0
5,22,15,0
5,23,15,0
5,24,15,0
5,25,15,0
5,26,15,0
5,27,15,0
5,28,15,0
5,29,15,0
5,30,15,0
5,31,15,0
5,32,15,0
5,33,15,0
5,34,15,0
5,35,15,0
5,36,15,0
5,37,15,0
5,38,15,0
5,39,15,0
5,40,15,0
5,1,16,0
5,2,16,0
5,3,16,0
5,4,16,0
5,5,16,0
5,6,16,0
5,7,16,0
5,8,16,0
5,9,16,0
5,10,16,0
5,11,16,0
5,12,16,0
5,13,16,0
5,14,16,0
5,15,16,0
5,16,16,0
5,17,16,0
5,18,16,0
5,19,16,0
5,20,16,0
5,21,16,0
5,22,16,0
5,23,16,0
5,24,16,0
5,25,16,0
5,26,16,0
5,27,16,0
5,28,16,0
5,29,16,0
5,30,16,0
5,31,16,0
5,32,16,0
5,33,16,0
5,34,16,0
5,35,16,0
5,36,16,0
5,37,16,0
5,38,16,0
5,39,16,0
5,40,16,0
5,1,17,0.0001
5,2,17,0.0002
5,3,17,0.0003
5,4,17,0
5,5,17,0
5,6,17,0
5,7,17,0
5,8,17,0
5,9,17,0.0042
5,10,17,0
5,11,17,0
5,12,17,0
5,13,17,0
5,14,17,0
5,15,17,0
5,16,17,0
5,17,17,0
5,18,17,0
5,19,17,0
5,20,17,0
5,21,17,0
5,22,17,0
5,23,17,0
5,24,17,0
5,25,17,0
5,26,17,0
5,27,17,0
5,28,17,0
5,29,17,0
5,30,17,0
5,31,17,0
5,32,17,0
5,33,17,0
5,34,17,0
5,35,17,0
5,36,17,0
5,37,17,0
5,38,17,0
5,39,17,0
5,40,17,0
5,1,18,0.0001
5,2,18,0.0002
5,3,18,0.0003
5,4,18,0
5,5,18,0
5,6,18,0
5,7,18,0
5,8,18,0.0046
5,9,18,0
5,10,18,0
5,11,18,0
5,12,18,0
5,13,18,0
5,14,18,0
5,15,18,0
5,16,18,0
5,17,18,0
5,18,18,0
5,19,18,0
5,20,18,0
5,21,18,0
5,22,18,0
5,23,18,0
5,24,18,0
5,25,18,0
5,26,18,0
5,27,18,0
5,28,18,0
5,29,18,0
5,30,18,0
5,31,18,0
5,32,18,0
5,33,18,0
5,34,18,0
5,35,18,0
5,36,18,0
5,37,18,0
5,38,18,0
5,39,18,0
5,40,18,0
5,1,19,0.0004
5,2,19,0.0007
5,3,19,0.0011
5,4,19,0
5,5,19,0
5,6,19,0
5,7,19,0.0024
5,8,19,0
5,9,19,0
5,10,19,0
5,11,19,0
5,12,19,0
5,13,19,0
5,14,19,0.005
5,15,19,0
5,16,19,0
5,17,19,0
5,18,19,0
5,19,19,0.003
5,20,19,0
5,21,19,0
5,22,19,0
5,23,19,0
5,24,19,0
5,25,19,0
5,26,19,0
5,27,19,0
5,28,19,0
5,29,19,0
5,30,19,0
5,31,19,0
5,32,19,0
5,33,19,0
5,34,19,0
5,35,19,0
5,36,19,0
5,37,19,0
5,38,19,0
5,39,19,0
5,40,19,0
5,1,20,1.00E-04
5,2,20,0.0001
5,3,20,0.0002
5,4,20,0
5,5,20,0
5,6,20,0.0024
5,7,20,0
5,8,20,0
5,9,20,0
5,10,20,0
5,11,20,0
5,12,20,0
5,13,20,0
5,14,20,0
5,15,20,0
5,16,20,0
5,17,20,0
5,18,20,0
5,19,20,0
5,20,20,0
5,21,20,0
5,22,20,0
5,23,20,0
5,24,20,0
5,25,20,0
5,26,20,0
5,27,20,0
5,28,20,0
5,29,20,0
5,30,20,0
5,31,20,0
5,32,20,0
5,33,20,0
5,34,20,0
5,35,20,0
5,36,20,0
5,37,20,0
5,38,20,0
5,39,20,0
5,40,20,0
5,1,21,0.0007
5,2,21,0.0011
5,3,21,0.0019
5,4,21,0
5,5,21,0
5,6,21,0
5,7,21,0
5,8,21,0.0098
5,9,21,0
5,10,21,0.0016
5,11,21,0
5,12,21,0
5,13,21,0.0025
5,14,21,0
5,15,21,0.0051
5,16,21,0
5,17,21,0
5,18,21,0
5,19,21,0
5,20,21,0
5,21,21,0
5,22,21,0
5,23,21,0
5,24,21,0
5,25,21,0
5,26,21,0
5,27,21,0
5,28,21,0
5,29,21,0
5,30,21,0
5,31,21,0
5,32,21,0
5,33,21,0
5,34,21,0
5,35,21,0
5,36,21,0
5,37,21,0
5,38,21,0
5,39,21,0
5,40,21,0
5,1,22,0.0006
5,2,22,0.0009
5,3,22,0.0014
5,4,22,0
5,5,22,0
5,6,22,0.0058
5,7,22,0
5,8,22,0.0041
5,9,22,0.0022
5,10,22,0
5,11,22,0
5,12,22,0
5,13,22,0
5,14,22,0
5,15,22,0
5,16,22,0.0036
5,17,22,0
5,18,22,0
5,19,22,0
5,20,22,0
5,21,22,0
5,22,22,0
5,23,22,0
5,24,22,0
5,25,22,0
5,26,22,0
5,27,22,0
5,28,22,0
5,29,22,0
5,30,22,0
5,31,22,0
5,32,22,0
5,33,22,0
5,34,22,0
5,35,22,0
5,36,22,0
5,37,22,0
5,38,22,0
5,39,22,0
5,40,22,0
5,1,23,0.0005
5,2,23,0.0008
5,3,23,0.0013
5,4,23,0
5,5,23,0.0024
5,6,23,0
5,7,23,0.0056
5,8,23,0
5,9,23,0
5,10,23,0
5,11,23,0
5,12,23,0.003
5,13,23,0
5,14,23,0
5,15,23,0
5,16,23,0
5,17,23,0
5,18,23,0.0025
5,19,23,0
5,20,23,0
5,21,23,0
5,22,23,0
5,23,23,0
5,24,23,0
5,25,23,0
5,26,23,0
5,27,23,0
5,28,23,0
5,29,23,0
5,30,23,0
5,31,23,0
5,32,23,0
5,33,23,0
5,34,23,0
5,35,23,0
5,36,23,0
5,37,23,0
5,38,23,0
5,39,23,0
5,40,23,0
5,1,24,0.0029
5,2,24,0.0043
5,3,24,0.0072
5,4,24,0
5,5,24,0
5,6,24,0.017
5,7,24,0.0024
5,8,24,0.0117
5,9,24,0.0041
5,10,24,0.0056
5,11,24,0
5,12,24,0
5,13,24,0.0149
5,14,24,0
5,15,24,0.0079
5,16,24,0
5,17,24,0.005
5,18,24,0.005
5,19,24,0
5,20,24,0
5,21,24,0
5,22,24,0
5,23,24,0
5,24,24,0
5,25,24,0
5,26,24,0
5,27,24,0
5,28,24,0
5,29,24,0
5,30,24,0
5,31,24,0
5,32,24,0
5,33,24,0
5,34,24,0
5,35,24,0
5,36,24,0
5,37,24,0
5,38,24,0
5,39,24,0
5,40,24,0
5,1,25,0.0012
5,2,25,0.0019
5,3,25,0.0031
5,4,25,0
5,5,25,0
5,6,25,0.0028
5,7,25,0.0074
5,8,25,0.0022
5,9,25,0.0041
5,10,25,0.0049
5,11,25,0.0035
5,12,25,0
5,13,25,0.005
5,14,25,0
5,15,25,0
5,16,25,0
5,17,25,0
5,18,25,0
5,19,25,0
5,20,25,0
5,21,25,0
5,22,25,0.0025
5,23,25,0
5,24,25,0
5,25,25,0
5,26,25,0
5,27,25,0
5,28,25,0
5,29,25,0
5,30,25,0
5,31,25,0
5,32,25,0
5,33,25,0
5,34,25,0
5,35,25,0
5,36,25,0
5,37,25,0
5,38,25,0
5,39,25,0
5,40,25,0
5,1,26,0.0021
5,2,26,0.0031
5,3,26,0.0052
5,4,26,0
5,5,26,0.0028
5,6,26,0
5,7,26,0.0134
5,8,26,0.0102
5,9,26,0.0074
5,10,26,0.0055
5,11,26,0
5,12,26,0.003
5,13,26,0
5,14,26,0
5,15,26,0.0076
5,16,26,0
5,17,26,0
5,18,26,0
5,19,26,0
5,20,26,0.0025
5,21,26,0.003
5,22,26,0
5,23,26,0
5,24,26,0
5,25,26,0
5,26,26,0
5,27,26,0
5,28,26,0
5,29,26,0
5,30,26,0
5,31,26,0
5,32,26,0
5,33,26,0
5,34,26,0
5,35,26,0
5,36,26,0
5,37,26,0
5,38,26,0
5,39,26,0
5,40,26,0
5,1,27,0.0017
5,2,27,0.0026
5,3,27,0.0043
5,4,27,0
5,5,27,0
5,6,27,0.0028
5,7,27,0.0133
5,8,27,0.0046
5,9,27,0.0105
5,10,27,0.0032
5,11,27,0.0021
5,12,27,0
5,13,27,0
5,14,27,0.005
5,15,27,0
5,16,27,0
5,17,27,0
5,18,27,0.0025
5,19,27,0.003
5,20,27,0
5,21,27,0
5,22,27,0
5,23,27,0
5,24,27,0
5,25,27,0
5,26,27,0
5,27,27,0
5,28,27,0
5,29,27,0
5,30,27,0
5,31,27,0
5,32,27,0
5,33,27,0
5,34,27,0
5,35,27,0
5,36,27,0
5,37,27,0
5,38,27,0
5,39,27,0
5,40,27,0
5,1,28,0.0024
5,2,28,0.0036
5,3,28,0.0061
5,4,28,0
5,5,28,0
5,6,28,0.0132
5,7,28,0.0024
5,8,28,0.002
5,9,28,0.0129
5,10,28,0.0052
5,11,28,0.0047
5,12,28,0.004
5,13,28,0.005
5,14,28,0
5,15,28,0.003
5,16,28,0
5,17,28,0
5,18,28,0
5,19,28,0.003
5,20,28,0
5,21,28,0.0072
5,22,28,0
5,23,28,0
5,24,28,0
5,25,28,0
5,26,28,0
5,27,28,0
5,28,28,0
5,29,28,0
5,30,28,0
5,31,28,0
5,32,28,0
5,33,28,0
5,34,28,0
5,35,28,0
5,36,28,0
5,37,28,0
5,38,28,0
5,39,28,0
5,40,28,0
5,1,29,0.001
5,2,29,0.0027
5,3,29,0.0045
5,4,29,0
5,5,29,0
5,6,29,0.0048
5,7,29,0.0077
5,8,29,0.0073
5,9,29,0
5,10,29,0
5,11,29,0
5,12,29,0.0036
5,13,29,0.003
5,14,29,0.0119
5,15,29,0
5,16,29,0
5,17,29,0
5,18,29,0.0036
5,19,29,0
5,20,29,0.003
5,21,29,0
5,22,29,0
5,23,29,0
5,24,29,0
5,25,29,0
5,26,29,0
5,27,29,0
5,28,29,0
5,29,29,0
5,30,29,0
5,31,29,0
5,32,29,0
5,33,29,0
5,34,29,0
5,35,29,0
5,36,29,0
5,37,29,0
5,38,29,0
5,39,29,0
5,40,29,0
5,1,30,0.004
5,2,30,0.006
5,3,30,0.01
5,4,30,0.0028
5,5,30,0
5,6,30,0.0036
5,7,30,0.0061
5,8,30,0.0096
5,9,30,0.0074
5,10,30,0.0027
5,11,30,0.0016
5,12,30,0.0172
5,13,30,0.0252
5,14,30,0.0145
5,15,30,0
5,16,30,0
5,17,30,0
5,18,30,0
5,19,30,0.004
5,20,30,0.003
5,21,30,0
5,22,30,0
5,23,30,0
5,24,30,0
5,25,30,0
5,26,30,0
5,27,30,0
5,28,30,0
5,29,30,0
5,30,30,0
5,31,30,0
5,32,30,0
5,33,30,0
5,34,30,0
5,35,30,0
5,36,30,0
5,37,30,0
5,38,30,0
5,39,30,0
5,40,30,0
5,1,31,0.0011
5,2,31,0.0017
5,3,31,0.0029
5,4,31,0
5,5,31,0.0024
5,6,31,0.002
5,7,31,0
5,8,31,0.0048
5,9,31,0.0024
5,10,31,0
5,11,31,0.0016
5,12,31,0
5,13,31,0.004
5,14,31,0
5,15,31,0.0025
5,16,31,0.005
5,17,31,0.004
5,18,31,0
5,19,31,0
5,20,31,0
5,21,31,0
5,22,31,0
5,23,31,0
5,24,31,0
5,25,31,0
5,26,31,0
5,27,31,0
5,28,31,0
5,29,31,0
5,30,31,0
5,31,31,0
5,32,31,0
5,33,31,0
5,34,31,0
5,35,31,0
5,36,31,0
5,37,31,0
5,38,31,0
5,39,31,0
5,40,31,0
5,1,32,0.0034
5,2,32,0.0051
5,3,32,0.0084
5,4,32,0
5,5,32,0.0024
5,6,32,0.0022
5,7,32,0
5,8,32,0.0024
5,9,32,0
5,10,32,0.0055
5,11,32,0.0021
5,12,32,0
5,13,32,0.0289
5,14,32,0.0025
5,15,32,0
5,16,32,0
5,17,32,0
5,18,32,0.0025
5,19,32,0.0076
5,20,32,0.004
5,21,32,0.012
5,22,32,0
5,23,32,0
5,24,32,0.005
5,25,32,0
5,26,32,0
5,27,32,0
5,28,32,0
5,29,32,0
5,30,32,0
5,31,32,0
5,32,32,0
5,33,32,0
5,34,32,0
5,35,32,0
5,36,32,0
5,37,32,0
5,38,32,0
5,39,32,0
5,40,32,0
5,1,33,0.0015
5,2,33,0.0022
5,3,33,0.0036
5,4,33,0
5,5,33,0.0024
5,6,33,0.0024
5,7,33,0
5,8,33,0.0028
5,9,33,0
5,10,33,0.0036
5,11,33,0
5,12,33,0.0025
5,13,33,0.0025
5,14,33,0.0025
5,15,33,0
5,16,33,0
5,17,33,0.0025
5,18,33,0
5,19,33,0
5,20,33,0
5,21,33,0
5,22,33,0.0131
5,23,33,0
5,24,33,0
5,25,33,0
5,26,33,0
5,27,33,0
5,28,33,0
5,29,33,0
5,30,33,0
5,31,33,0
5,32,33,0
5,33,33,0
5,34,33,0
5,35,33,0
5,36,33,0
5,37,33,0
5,38,33,0
5,39,33,0
5,40,33,0
5,1,34,0.0014
5,2,34,0.002
5,3,34,0.0034
5,4,34,0
5,5,34,0.0024
5,6,34,0
5,7,34,0
5,8,34,0.002
5,9,34,0.0076
5,10,34,0
5,11,34,0.0056
5,12,34,0
5,13,34,0
5,14,34,0.0076
5,15,34,0
5,16,34,0
5,17,34,0.008
5,18,34,0
5,19,34,0
5,20,34,0
5,21,34,0
5,22,34,0
5,23,34,0
5,24,34,0
5,25,34,0
5,26,34,0
5,27,34,0
5,28,34,0
5,29,34,0
5,30,34,0
5,31,34,0
5,32,34,0
5,33,34,0
5,34,34,0
5,35,34,0
5,36,34,0
5,37,34,0
5,38,34,0
5,39,34,0
5,40,34,0
5,1,35,0.0008
5,2,35,0.0012
5,3,35,0.0019
5,4,35,0
5,5,35,0
5,6,35,0
5,7,35,0.0096
5,8,35,0
5,9,35,0
5,10,35,0
5,11,35,0
5,12,35,0
5,13,35,0.005
5,14,35,0.0051
5,15,35,0
5,16,35,0
5,17,35,0
5,18,35,0
5,19,35,0
5,20,35,0
5,21,35,0
5,22,35,0
5,23,35,0
5,24,35,0
5,25,35,0
5,26,35,0
5,27,35,0
5,28,35,0
5,29,35,0
5,30,35,0
5,31,35,0
5,32,35,0
5,33,35,0
5,34,35,0
5,35,35,0
5,36,35,0
5,37,35,0
5,38,35,0
5,39,35,0
5,40,35,0
5,1,36,0.0003
5,2,36,0.0005
5,3,36,0.0008
5,4,36,0
5,5,36,0
5,6,36,0
5,7,36,0
5,8,36,0
5,9,36,0
5,10,36,0
5,11,36,0
5,12,36,0
5,13,36,0.0025
5,14,36,0.0025
5,15,36,0
5,16,36,0
5,17,36,0
5,18,36,0
5,19,36,0
5,20,36,0
5,21,36,0
5,22,36,0.0025
5,23,36,0
5,24,36,0
5,25,36,0
5,26,36,0
5,27,36,0
5,28,36,0
5,29,36,0
5,30,36,0
5,31,36,0
5,32,36,0
5,33,36,0
5,34,36,0
5,35,36,0
5,36,36,0
5,37,36,0
5,38,36,0
5,39,36,0
5,40,36,0
5,1,37,0.0014
5,2,37,0.002
5,3,37,0.0034
5,4,37,0
5,5,37,0
5,6,37,0
5,7,37,0
5,8,37,0
5,9,37,0.0043
5,10,37,0
5,11,37,0
5,12,37,0.004
5,13,37,0
5,14,37,0.0099
5,15,37,0
5,16,37,0
5,17,37,0
5,18,37,0
5,19,37,0.003
5,20,37,0
5,21,37,0.0051
5,22,37,0
5,23,37,0.0025
5,24,37,0
5,25,37,0
5,26,37,0.0025
5,27,37,0
5,28,37,0
5,29,37,0
5,30,37,0
5,31,37,0
5,32,37,0
5,33,37,0
5,34,37,0
5,35,37,0
5,36,37,0
5,37,37,0
5,38,37,0
5,39,37,0
5,40,37,0
5,1,38,0.0014
5,2,38,0.0021
5,3,38,0.0035
5,4,38,0
5,5,38,0
5,6,38,0.0026
5,7,38,0
5,8,38,0
5,9,38,0
5,10,38,0
5,11,38,0
5,12,38,0.005
5,13,38,0.0036
5,14,38,0
5,15,38,0.004
5,16,38,0.0082
5,17,38,0
5,18,38,0.003
5,19,38,0.0051
5,20,38,0
5,21,38,0
5,22,38,0
5,23,38,0
5,24,38,0
5,25,38,0
5,26,38,0
5,27,38,0
5,28,38,0
5,29,38,0
5,30,38,0
5,31,38,0
5,32,38,0
5,33,38,0
5,34,38,0
5,35,38,0
5,36,38,0
5,37,38,0
5,38,38,0
5,39,38,0
5,40,38,0
5,1,39,0.001
5,2,39,0.0015
5,3,39,0.0024
5,4,39,0
5,5,39,0
5,6,39,0
5,7,39,0
5,8,39,0
5,9,39,0
5,10,39,0
5,11,39,0.0019
5,12,39,0
5,13,39,0.0025
5,14,39,0
5,15,39,0.009
5,16,39,0
5,17,39,0
5,18,39,0
5,19,39,0
5,20,39,0
5,21,39,0
5,22,39,0.0055
5,23,39,0.0025
5,24,39,0
5,25,39,0
5,26,39,0
5,27,39,0
5,28,39,0
5,29,39,0
5,30,39,0
5,31,39,0
5,32,39,0
5,33,39,0
5,34,39,0
5,35,39,0
5,36,39,0
5,37,39,0
5,38,39,0
5,39,39,0
5,40,39,0
5,1,40,0.0028
5,2,40,0.0043
5,3,40,0.0071
5,4,40,0
5,5,40,0
5,6,40,0
5,7,40,0
5,8,40,0
5,9,40,0.0028
5,10,40,0
5,11,40,0.0015
5,12,40,0
5,13,40,0.0025
5,14,40,0.0075
5,15,40,0.0025
5,16,40,0.0025
5,17,40,0.0099
5,18,40,0.0063
5,19,40,0.0082
5,20,40,0
5,21,40,0
5,22,40,0.0126
5,23,40,0
5,24,40,0
5,25,40,0.0076
5,26,40,0
5,27,40,0
5,28,40,0
5,29,40,0
5,30,40,0
5,31,40,0
5,32,40,0
5,33,40,0
5,34,40,0
5,35,40,0
5,36,40,0
5,37,40,0
5,38,40,0
5,39,40,0
5,40,40,0
